,topic,ano,prob,word
146,0,1991,0.004050931559631737,security
147,0,1991,0.0040374515129970425,array
148,0,1991,0.003916156449121932,run
149,0,1991,0.003810657814211878,present
150,0,1991,0.003635437120527466,block
151,0,1991,0.0033748767488478463,file
152,0,1991,0.0033283691381205053,sequential
153,0,1991,0.003214174666325607,protocol
154,0,1991,0.0032113471037799705,write
155,0,1991,0.003119533343342951,allow
156,0,1991,0.0030411029466756367,programming
157,0,1991,0.003030582088347379,signature
158,0,1991,0.0030250591960206815,multiprocessor
159,0,1991,0.003013821453228924,propose
160,0,1991,0.0029869138068562406,reduce
161,0,1991,0.002986609628524432,secret
162,0,1991,0.0029285007459565983,support
163,0,1991,0.002911750315632673,provide
164,0,1991,0.002889563965986225,instruction
165,0,1991,0.0028251142740688203,method
166,0,1991,0.002731297900331513,achieve
167,0,1991,0.0026838326198840683,perform
168,0,1991,0.002659873391796797,speed
169,0,1991,0.002638870524846578,information
170,0,1991,0.0025521944428375447,single
171,0,1991,0.0025253403969599662,store
172,0,1991,0.0024852954582381902,loop
173,0,1991,0.00234830714016653,size
174,0,1991,0.002320632378660892,call
175,0,1991,0.0022966767140528968,register
176,0,1991,0.002292008732875583,cost
177,0,1991,0.0022894052404720325,secure
178,0,1991,0.002245224453632812,disk
179,0,1991,0.002237543179658064,need
180,0,1991,0.002209642821513609,many
181,0,1991,0.0021937574746017908,several
182,0,1991,0.0021772341459477726,function
183,0,1991,0.0021687565728853663,may
184,0,1991,0.0021383167592325517,low
185,0,1991,0.0021266491075030247,way
186,0,1991,0.0020408052604252514,attack
187,0,1991,0.002034577704459614,compression
188,0,1991,0.002021800229842742,fast
189,0,1991,0.002015866181048891,develop
190,0,1991,0.001984040085102409,optimization
191,0,1991,0.0019718984767552027,vector
192,0,1991,0.001968454355410823,execute
193,0,1991,0.0019606333400351327,simple
194,0,1991,0.0019590923390281744,improve
195,0,1991,0.0019380820420314179,pass
196,0,1991,0.0019115480778374926,make
197,0,1991,0.001897960668268273,exploit
198,0,1991,0.001888008225663246,give
199,0,1991,0.0018650498181155264,generate
200,0,1992,0.031085731490014736,parallel
201,0,1992,0.016523968649429,memory
202,0,1992,0.014457901208654304,processor
203,0,1992,0.013955339838504402,code
204,0,1992,0.012517798603670636,use
205,0,1992,0.011870198874984325,performance
206,0,1992,0.011719254092219349,datum
207,0,1992,0.011417442041444424,program
208,0,1992,0.010391602046146465,implementation
209,0,1992,0.010148867276235414,machine
210,0,1992,0.009512772374864645,scheme
211,0,1992,0.008006845808010287,architecture
212,0,1992,0.006808089741558828,algorithm
213,0,1992,0.006566467397222,base
214,0,1992,0.006414919542309179,technique
215,0,1992,0.006340367599594011,share
216,0,1992,0.006340011542131465,distribute
217,0,1992,0.006278085639724953,high
218,0,1992,0.006202114243761893,access
219,0,1992,0.005901050067396377,computation
220,0,1992,0.0058633634980333315,data
221,0,1992,0.005745331028909094,system
222,0,1992,0.005697041596957741,application
223,0,1992,0.0056765726016685236,implement
224,0,1992,0.005624731655353496,execution
225,0,1992,0.005490425700902338,efficient
226,0,1992,0.005424847262224956,operation
227,0,1992,0.005394165481036431,parallelism
228,0,1992,0.005239871137806381,bit
229,0,1992,0.005120436895273621,hardware
230,0,1992,0.005097462990380497,design
231,0,1992,0.005068397784260705,time
232,0,1992,0.005058934092805271,structure
233,0,1992,0.005047448351059145,key
234,0,1992,0.004966090891699578,message
235,0,1992,0.004902612429287253,computer
236,0,1992,0.0047607240129736595,large
237,0,1992,0.0047100331194912005,level
238,0,1992,0.004700775258282076,storage
239,0,1992,0.004604597360316165,communication
240,0,1992,0.004503106297735253,new
241,0,1992,0.004408532992096193,require
242,0,1992,0.004372718221222408,result
243,0,1992,0.004238742964498913,processing
244,0,1992,0.004216478275291148,compiler
245,0,1992,0.004208264690622254,security
246,0,1992,0.004045289563293665,describe
247,0,1992,0.00391258210439861,array
248,0,1992,0.0038980136485291445,run
249,0,1992,0.0037691979120204715,present
250,0,1992,0.003681042464247197,block
251,0,1992,0.0032888438901639326,file
252,0,1992,0.00326869490735124,protocol
253,0,1992,0.003237228169892231,sequential
254,0,1992,0.0031319664814290255,allow
255,0,1992,0.003124460460689944,write
256,0,1992,0.0030870138061066693,propose
257,0,1992,0.0030791207939435293,signature
258,0,1992,0.0030443607513604546,programming
259,0,1992,0.003021715780697427,reduce
260,0,1992,0.0029616943547593334,provide
261,0,1992,0.002888536839059925,support
262,0,1992,0.0028790023141791123,secret
263,0,1992,0.0028539990730904454,method
264,0,1992,0.0028424564413585276,instruction
265,0,1992,0.00274765335523854,multiprocessor
266,0,1992,0.002737372764327751,achieve
267,0,1992,0.002667681621498914,perform
268,0,1992,0.002649690065945451,information
269,0,1992,0.002632112971809762,loop
270,0,1992,0.002603452317633319,speed
271,0,1992,0.0025349778385407064,single
272,0,1992,0.002504217543119572,store
273,0,1992,0.002397119796662016,size
274,0,1992,0.0023606154877710062,secure
275,0,1992,0.0023321641861124825,disk
276,0,1992,0.002326976936715697,cost
277,0,1992,0.002315461986132855,call
278,0,1992,0.002246713353069609,need
279,0,1992,0.0022129210145483283,many
280,0,1992,0.0022104708036046624,register
281,0,1992,0.002195166814148522,several
282,0,1992,0.0021640917354679803,low
283,0,1992,0.0021610350093107197,may
284,0,1992,0.0021555910652332885,function
285,0,1992,0.0021301819028495,compression
286,0,1992,0.0021248996003367837,attack
287,0,1992,0.0020806472613393943,way
288,0,1992,0.0020421826714730335,fast
289,0,1992,0.002033960271860586,optimization
290,0,1992,0.002001826815201284,develop
291,0,1992,0.0019897478653111383,improve
292,0,1992,0.0019625025281387793,pass
293,0,1992,0.0019471591114593979,simple
294,0,1992,0.0019344715519937043,execute
295,0,1992,0.0019245799229161019,make
296,0,1992,0.0019057591297648455,exploit
297,0,1992,0.0018848391492847637,give
298,0,1992,0.0018840304235264661,vector
299,0,1992,0.0018462880940112144,generate
300,0,1993,0.030667046504290592,parallel
301,0,1993,0.016356860962395164,memory
302,0,1993,0.014076217640638742,code
303,0,1993,0.013459011145082458,processor
304,0,1993,0.012604427171724277,use
305,0,1993,0.011975852509504111,performance
306,0,1993,0.011785059450865732,datum
307,0,1993,0.01120232573153967,program
308,0,1993,0.010232727657482713,implementation
309,0,1993,0.009669059986396812,scheme
310,0,1993,0.009273251938000075,machine
311,0,1993,0.007458754202405219,architecture
312,0,1993,0.006723405766769305,base
313,0,1993,0.006589603420175565,algorithm
314,0,1993,0.006443607924580839,technique
315,0,1993,0.006300619294183796,high
316,0,1993,0.0062528883106936495,access
317,0,1993,0.0062198110908929785,distribute
318,0,1993,0.006205727010944778,share
319,0,1993,0.005879086260692203,application
320,0,1993,0.005859190838738339,data
321,0,1993,0.005781380734698474,system
322,0,1993,0.005755452904980226,computation
323,0,1993,0.005605699863014935,implement
324,0,1993,0.005557969899839676,efficient
325,0,1993,0.005443072195517601,execution
326,0,1993,0.005361869866856786,operation
327,0,1993,0.005237488784527481,bit
328,0,1993,0.0052279492723375336,key
329,0,1993,0.005165964125393027,hardware
330,0,1993,0.005138497246353493,parallelism
331,0,1993,0.005101881394965067,design
332,0,1993,0.005077073210234631,time
333,0,1993,0.004973356393962123,message
334,0,1993,0.0048301422175980775,structure
335,0,1993,0.004751521411758063,computer
336,0,1993,0.0047260908575474,large
337,0,1993,0.004707619503551463,communication
338,0,1993,0.004690569703994668,level
339,0,1993,0.004608459198532886,storage
340,0,1993,0.004555788423581238,new
341,0,1993,0.004458024620370347,security
342,0,1993,0.004406388713410503,require
343,0,1993,0.004385338334998629,result
344,0,1993,0.004260129850256761,compiler
345,0,1993,0.00407870813059609,processing
346,0,1993,0.003981639755202664,describe
347,0,1993,0.0038624135177786185,run
348,0,1993,0.0037424617192465402,block
349,0,1993,0.0037397381771240566,array
350,0,1993,0.0037042789718619252,present
351,0,1993,0.003353309967134327,protocol
352,0,1993,0.003198890522819833,propose
353,0,1993,0.0031958120268013347,file
354,0,1993,0.0031590182506753667,signature
355,0,1993,0.003149594560813668,allow
356,0,1993,0.0030790407227301235,sequential
357,0,1993,0.0030710834329739103,reduce
358,0,1993,0.003036001522358804,provide
359,0,1993,0.0030033191717028116,programming
360,0,1993,0.00297442321649938,write
361,0,1993,0.0028961729091348115,method
362,0,1993,0.002829227547495835,support
363,0,1993,0.0027915945919715986,loop
364,0,1993,0.002780289202205425,instruction
365,0,1993,0.0027464805708927653,achieve
366,0,1993,0.002737323964764517,secret
367,0,1993,0.002667817992405801,information
368,0,1993,0.0026433720416413464,perform
369,0,1993,0.0025318053998151734,speed
370,0,1993,0.0025083643451500656,single
371,0,1993,0.0024791449845126237,store
372,0,1993,0.0024714969568055464,secure
373,0,1993,0.0024649356743318617,size
374,0,1993,0.0024534106877799403,multiprocessor
375,0,1993,0.00243860773209535,disk
376,0,1993,0.0023751267609727574,cost
377,0,1993,0.0023069889832157656,call
378,0,1993,0.002266107446933129,compression
379,0,1993,0.0022611202540312463,need
380,0,1993,0.0022593793087538542,attack
381,0,1993,0.0022180178241118544,many
382,0,1993,0.002200862919291808,low
383,0,1993,0.0021956099318946438,several
384,0,1993,0.0021504061375455987,may
385,0,1993,0.0021234195896822584,function
386,0,1993,0.002099578606502748,register
387,0,1993,0.002085965830109652,optimization
388,0,1993,0.002069844416200419,fast
389,0,1993,0.002034591591279836,improve
390,0,1993,0.0020194462824319015,way
391,0,1993,0.001990238558721426,pass
392,0,1993,0.0019749211277676503,develop
393,0,1993,0.0019447253830511063,make
394,0,1993,0.0019276295426140452,simple
395,0,1993,0.001911375993406093,exploit
396,0,1993,0.001889794605139739,execute
397,0,1993,0.0018818366018871226,give
398,0,1993,0.0018225849422533133,efficiency
399,0,1993,0.0018212836102796367,software
400,0,1994,0.02988476730837992,parallel
401,0,1994,0.01610524465400682,memory
402,0,1994,0.0141374847891918,code
403,0,1994,0.012703794712334435,use
404,0,1994,0.0123984944859297,processor
405,0,1994,0.01205520697852915,performance
406,0,1994,0.011816253290766706,datum
407,0,1994,0.010854858517956688,program
408,0,1994,0.010041568488820105,implementation
409,0,1994,0.009876279732119622,scheme
410,0,1994,0.00823541953776172,machine
411,0,1994,0.006927718327226887,base
412,0,1994,0.006856764860686212,architecture
413,0,1994,0.006462711598428198,technique
414,0,1994,0.006318372318808591,access
415,0,1994,0.006314264085852386,high
416,0,1994,0.006297198423646209,algorithm
417,0,1994,0.00610644943717581,application
418,0,1994,0.006022471673646561,distribute
419,0,1994,0.00601515339288646,share
420,0,1994,0.005829914726676696,system
421,0,1994,0.00581296492986423,data
422,0,1994,0.005639456303571994,efficient
423,0,1994,0.005571472504537251,computation
424,0,1994,0.0055067991828135114,implement
425,0,1994,0.005471680001530554,key
426,0,1994,0.005273200395631612,operation
427,0,1994,0.0052360378782379,bit
428,0,1994,0.005220859721279395,hardware
429,0,1994,0.005211029446659247,execution
430,0,1994,0.005106750695322382,design
431,0,1994,0.005085782919864712,time
432,0,1994,0.004973246280475851,message
433,0,1994,0.004812394678041748,communication
434,0,1994,0.004809427328562252,security
435,0,1994,0.004795873351414924,parallelism
436,0,1994,0.004675370940125128,large
437,0,1994,0.00465156412035883,level
438,0,1994,0.0046218579175664526,new
439,0,1994,0.004542105104882454,structure
440,0,1994,0.00454037361845545,computer
441,0,1994,0.004494534444245519,storage
442,0,1994,0.004397439601455568,require
443,0,1994,0.004396868082183947,result
444,0,1994,0.0042672460015403145,compiler
445,0,1994,0.0039065164760466314,describe
446,0,1994,0.00388555935783165,processing
447,0,1994,0.0038162895439052174,run
448,0,1994,0.0038106707136512387,block
449,0,1994,0.003614652918960221,present
450,0,1994,0.0035226596291350982,array
451,0,1994,0.0034696954787361207,protocol
452,0,1994,0.0033478486256559724,propose
453,0,1994,0.003270775432338265,signature
454,0,1994,0.003169563951192627,allow
455,0,1994,0.0031314552541166336,provide
456,0,1994,0.0031308717567565623,reduce
457,0,1994,0.0031137962076830334,file
458,0,1994,0.0029482859215746067,method
459,0,1994,0.0029090581646869563,loop
460,0,1994,0.0029035946878157967,programming
461,0,1994,0.0028792346826878746,sequential
462,0,1994,0.0027849245225636497,write
463,0,1994,0.0027580292816421935,achieve
464,0,1994,0.0027510362401822162,support
465,0,1994,0.0027104532673552432,instruction
466,0,1994,0.002692701301059914,information
467,0,1994,0.0026243547243171485,secure
468,0,1994,0.0026116257085667077,perform
469,0,1994,0.0025648079501151603,secret
470,0,1994,0.0025445974722278367,size
471,0,1994,0.0025254974266474806,disk
472,0,1994,0.002470587467628725,single
473,0,1994,0.0024520689781019774,store
474,0,1994,0.0024493581781364023,attack
475,0,1994,0.0024475045153945106,speed
476,0,1994,0.0024316784027850714,cost
477,0,1994,0.002427709554941106,compression
478,0,1994,0.002294660192639703,call
479,0,1994,0.0022801731255637646,need
480,0,1994,0.002245548185846114,low
481,0,1994,0.002223262176409494,many
482,0,1994,0.002192686412450125,several
483,0,1994,0.002183815985650928,multiprocessor
484,0,1994,0.0021366555030153896,may
485,0,1994,0.0021275559819582124,optimization
486,0,1994,0.00210012894630791,fast
487,0,1994,0.002089737064275442,improve
488,0,1994,0.0020773370914899674,function
489,0,1994,0.0020140786587269375,pass
490,0,1994,0.001984948153008026,register
491,0,1994,0.0019711942744215466,make
492,0,1994,0.0019482518703489602,way
493,0,1994,0.0019350795421617891,software
494,0,1994,0.0019303168694449683,develop
495,0,1994,0.0019105176670768328,exploit
496,0,1994,0.0019013634768452877,simple
497,0,1994,0.001876903107206845,give
498,0,1994,0.0018493667135027203,library
499,0,1994,0.0018362337430312859,execute
500,0,1995,0.028572570961946667,parallel
501,0,1995,0.015779878451161737,memory
502,0,1995,0.014075129665063937,code
503,0,1995,0.012813464376027225,use
504,0,1995,0.01207156195212158,performance
505,0,1995,0.011796672324980896,datum
506,0,1995,0.011365170857627236,processor
507,0,1995,0.010327112410275348,program
508,0,1995,0.010136937160939958,scheme
509,0,1995,0.009816913468647277,implementation
510,0,1995,0.007180494081568144,base
511,0,1995,0.007116184083261145,machine
512,0,1995,0.00646617574968103,technique
513,0,1995,0.006398986672676709,access
514,0,1995,0.006364950030457028,application
515,0,1995,0.006308359010996289,high
516,0,1995,0.006257705202267093,architecture
517,0,1995,0.005942242099192011,algorithm
518,0,1995,0.005894144542683599,system
519,0,1995,0.005785557835380266,key
520,0,1995,0.005779631706640493,share
521,0,1995,0.00574207372415535,distribute
522,0,1995,0.005732160914513122,efficient
523,0,1995,0.005709026158245546,data
524,0,1995,0.0053826075983194974,implement
525,0,1995,0.005358947705274932,computation
526,0,1995,0.0052850547498252305,hardware
527,0,1995,0.00527614549203759,security
528,0,1995,0.005237071660114834,bit
529,0,1995,0.005164195311167342,operation
530,0,1995,0.005110347469375294,design
531,0,1995,0.005095336080642723,time
532,0,1995,0.004965439985718677,message
533,0,1995,0.004936996934248736,execution
534,0,1995,0.004888162360246959,communication
535,0,1995,0.004698071149301912,new
536,0,1995,0.004603121872403041,large
537,0,1995,0.0045873179836193176,level
538,0,1995,0.004407936340725833,result
539,0,1995,0.004385775857459355,parallelism
540,0,1995,0.004382923823568732,require
541,0,1995,0.004373437984102503,storage
542,0,1995,0.00427639383519017,computer
543,0,1995,0.004213997212013934,compiler
544,0,1995,0.004210351594993927,structure
545,0,1995,0.0038811493291102265,block
546,0,1995,0.003815051561179134,describe
547,0,1995,0.0037591509077880845,run
548,0,1995,0.003681013386230633,processing
549,0,1995,0.003626658765973814,protocol
550,0,1995,0.0035357305537731215,propose
551,0,1995,0.003503555573006252,present
552,0,1995,0.0034203537322706388,signature
553,0,1995,0.0032691443619778733,array
554,0,1995,0.003247149142745288,provide
555,0,1995,0.0031988235733423184,reduce
556,0,1995,0.003189897213508007,allow
557,0,1995,0.003057149867694145,file
558,0,1995,0.003009828221253668,method
559,0,1995,0.0029360834925039035,loop
560,0,1995,0.0028246036918276795,secure
561,0,1995,0.002769542860884248,achieve
562,0,1995,0.00273593408353954,programming
563,0,1995,0.002726303933748944,information
564,0,1995,0.002704583800822442,attack
565,0,1995,0.002655468724886613,support
566,0,1995,0.0026374301418473243,sequential
567,0,1995,0.002632759217572622,instruction
568,0,1995,0.0026307110458020943,size
569,0,1995,0.002596173744468307,compression
570,0,1995,0.0025869040349235234,disk
571,0,1995,0.0025856146486775687,write
572,0,1995,0.0025736736772797642,perform
573,0,1995,0.002490439388594505,cost
574,0,1995,0.00242820542913613,store
575,0,1995,0.0024238696000352146,single
576,0,1995,0.002387186862478187,secret
577,0,1995,0.0023577797957013524,speed
578,0,1995,0.002304465963702279,need
579,0,1995,0.0022965067593413687,low
580,0,1995,0.002279385916425287,call
581,0,1995,0.002229628012217416,many
582,0,1995,0.0021858648928591686,several
583,0,1995,0.0021529574986541068,improve
584,0,1995,0.002150821867145035,optimization
585,0,1995,0.0021275322716080196,fast
586,0,1995,0.0021242585111819322,may
587,0,1995,0.0021147301915791653,library
588,0,1995,0.0020722004256303957,software
589,0,1995,0.00202273571155468,function
590,0,1995,0.002021575288253862,pass
591,0,1995,0.0020044467365199895,make
592,0,1995,0.0019368187079343599,multiprocessor
593,0,1995,0.0018995878696708656,exploit
594,0,1995,0.001881557678062083,way
595,0,1995,0.0018696854591159892,give
596,0,1995,0.0018691931118537356,simple
597,0,1995,0.0018670457299352686,register
598,0,1995,0.0018662714786992962,develop
599,0,1995,0.0018241518103820898,small
600,0,1996,0.026660829892987972,parallel
601,0,1996,0.015396434536589582,memory
602,0,1996,0.013838862055143751,code
603,0,1996,0.012927332146724688,use
604,0,1996,0.012001544023847035,performance
605,0,1996,0.011714863929585652,datum
606,0,1996,0.010446696954613031,scheme
607,0,1996,0.010375729180732308,processor
608,0,1996,0.009635459452477286,program
609,0,1996,0.00954544999347322,implementation
610,0,1996,0.0074816771974404225,base
611,0,1996,0.006633436737710145,application
612,0,1996,0.006489141918848066,access
613,0,1996,0.006448766587788906,technique
614,0,1996,0.006272568671778046,high
615,0,1996,0.006173856667100744,key
616,0,1996,0.006028891037527426,machine
617,0,1996,0.005973205621230567,system
618,0,1996,0.005870387429596653,security
619,0,1996,0.005831442478881257,efficient
620,0,1996,0.00570098567236397,architecture
621,0,1996,0.005540599102740394,data
622,0,1996,0.00554002980537084,algorithm
623,0,1996,0.005506540744372216,share
624,0,1996,0.005379800565086901,distribute
625,0,1996,0.00535285919314434,hardware
626,0,1996,0.005237955947864416,bit
627,0,1996,0.0052353765497379625,implement
628,0,1996,0.005125374034551972,computation
629,0,1996,0.005110842449063984,design
630,0,1996,0.0051068361341639135,time
631,0,1996,0.005040018120433276,operation
632,0,1996,0.004951407059406083,message
633,0,1996,0.004906696228254051,communication
634,0,1996,0.004781610438032185,new
635,0,1996,0.004641474268950215,execution
636,0,1996,0.004506066813602535,large
637,0,1996,0.004501839024327888,level
638,0,1996,0.00441734316113581,result
639,0,1996,0.004362866615459197,require
640,0,1996,0.004253386239215428,storage
641,0,1996,0.004105044646633333,compiler
642,0,1996,0.0039756749464912484,computer
643,0,1996,0.003961025899201328,parallelism
644,0,1996,0.003946825792058861,block
645,0,1996,0.0038559937765733775,structure
646,0,1996,0.0038296067067468092,protocol
647,0,1996,0.0037626938034653564,propose
648,0,1996,0.0036949458097998203,describe
649,0,1996,0.0036837200145426836,run
650,0,1996,0.003609815312304336,signature
651,0,1996,0.003473233981065601,processing
652,0,1996,0.0033813944698848366,provide
653,0,1996,0.0033739458025227654,present
654,0,1996,0.0032716880992918313,reduce
655,0,1996,0.003207627396473211,allow
656,0,1996,0.0030769906014175338,method
657,0,1996,0.003076479420011534,secure
658,0,1996,0.0030376540801012493,attack
659,0,1996,0.003033547386422359,file
660,0,1996,0.0029954541781645706,array
661,0,1996,0.002840434241524514,loop
662,0,1996,0.0027791270860707696,achieve
663,0,1996,0.002770209178185875,information
664,0,1996,0.0027440508649722176,compression
665,0,1996,0.00271500789827727,size
666,0,1996,0.0026121775987804846,disk
667,0,1996,0.0025850794404367505,instruction
668,0,1996,0.0025445415821669644,cost
669,0,1996,0.002543226340095908,support
670,0,1996,0.002527920666250497,perform
671,0,1996,0.002511333710978604,programming
672,0,1996,0.0024075952761650255,store
673,0,1996,0.0023982380468747407,write
674,0,1996,0.0023713235423004917,library
675,0,1996,0.002370894533438654,single
676,0,1996,0.002368140526095442,sequential
677,0,1996,0.002351537872973851,low
678,0,1996,0.002333547910675489,need
679,0,1996,0.0022663821647027874,speed
680,0,1996,0.002263096640951483,call
681,0,1996,0.0022376812530750336,many
682,0,1996,0.00222279986540707,improve
683,0,1996,0.0022215483927369773,software
684,0,1996,0.002220981757731857,secret
685,0,1996,0.0021743602035467,several
686,0,1996,0.002153032333039405,optimization
687,0,1996,0.0021475340745242405,fast
688,0,1996,0.0021158012821728346,may
689,0,1996,0.002043625033612183,make
690,0,1996,0.002004266486002617,pass
691,0,1996,0.0019647576057655715,function
692,0,1996,0.0018882296165200377,group
693,0,1996,0.0018792347659845761,exploit
694,0,1996,0.0018651421188564871,database
695,0,1996,0.001858957224422858,give
696,0,1996,0.0018516409694570328,transaction
697,0,1996,0.0018358564821138515,small
698,0,1996,0.00183339126083335,simple
699,0,1996,0.0018318374251977954,thread
700,0,1997,0.024106245602027752,parallel
701,0,1997,0.014965774666501027,memory
702,0,1997,0.013412273730474133,code
703,0,1997,0.013041580823495448,use
704,0,1997,0.01180338038709904,performance
705,0,1997,0.011566878991958109,datum
706,0,1997,0.010801872945854513,scheme
707,0,1997,0.009448353831325645,processor
708,0,1997,0.009218018450042005,implementation
709,0,1997,0.008788615789240348,program
710,0,1997,0.007832708901873209,base
711,0,1997,0.006885277500799149,application
712,0,1997,0.006638252577486619,key
713,0,1997,0.006606823581454772,security
714,0,1997,0.006577983378464148,access
715,0,1997,0.006409190816731256,technique
716,0,1997,0.006193942652870689,high
717,0,1997,0.006067604319383694,system
718,0,1997,0.005933092377193147,efficient
719,0,1997,0.005421923380269091,hardware
720,0,1997,0.005301067227532488,data
721,0,1997,0.005235899640307175,bit
722,0,1997,0.005219864436608094,architecture
723,0,1997,0.005210695035982779,share
724,0,1997,0.00512165677345296,time
725,0,1997,0.005109731313116434,algorithm
726,0,1997,0.005108873043454729,design
727,0,1997,0.005067341704184994,implement
728,0,1997,0.005028192098905753,machine
729,0,1997,0.004955267251467489,distribute
